Era_ID,Era_Start_Year,Era_End_Year,Region,D1_SM_OccupationalMobility,D1_SM_StatusFluidity,D1_SM_InstitutionalMobility,D1_SM_IntergroupTransferability,D1_SM_MeritocraticPathways,D2_ED_KnowledgeGatekeeping,D2_ED_LanguageOfTransmission,D2_ED_EducationalInfrastructure,D2_ED_PedagogicalInclusivity,D2_ED_IntellectualPluralism,D3_EC_OccupationalPlurality,D3_EC_GuildMarketAccessibility,D3_EC_InternalMarketIntegration,D3_EC_ExternalTradeLinkages,D3_EC_StateRedistributionWelfare,D4_PO_AdminIntegration,D4_PO_SuccessionStability,D4_PO_TerritorialContinuity,D4_PO_ConflictManagement,D4_PO_DiplomaticStability,D5_CU_FreedomOfWorship,D5_CU_RitualInclusivity,D5_CU_SocialContactNorms,D5_CU_SyncretismHybridization,D5_CU_NormativeHierarchyVsEquality,D1_Total,D2_Total,D3_Total,D4_Total,D5_Total,CCSI_Total,Notes,Interpolated,Sources_List
E07,500,700,Northwest (Punjab–Gandhāra),2,2,1,1,2,3,3,2,2,3,3,2,2,3,1,2,1,2,2,2,3,2,2,3,2,8,13,11,9,12,53,"This era in Northwest India saw some social mobility, strong educational gatekeeping by Buddhist monasteries, significant external trade, and emerging syncretism.",0,"Ray (1986) – Monastery and Guild; Beal (1884) – Si-Yu-Ki: Buddhist Records of the Western World; Tansen Sen (2003) – Buddhism, Diplomacy, and Trade; Xinru Liu (1988) – Ancient India and Ancient China; Dani (1986) – The Historic City of Taxila; Huntington (1985) – The Art of Ancient India; Witzel (2003) – Linguistic Evidence for Cultural Exchange; Allchin (1995) – The Archaeology of Early Historic South Asia; Schopen (1997) – Bones, Stones, and Buddhist Monks; Coningham (2015) – Archaeology of South Asia; Falk (2009) – Writings on the Wall; Errington (2017) – The Crossroads of Asia"
E08,700,900,Northwest (Punjab–Gandhāra),2,2,1,1,2,3,2,2,2,3,3,2,2,3,1,2,1,2,2,2,4,3,2,3,3,8,12,11,9,15,55,"The Punjab-Gandhara region showed moderate social mobility, influential Brahmins, local trade, and high degree of religious syncretism amid fragmented political landscape.",0,"Stein (1998) – A History of India; Wink (2002) – Al-Hind, The Making of the Indo-Islamic World; Thapar (2002) – Early India; Metcalf & Metcalf (2006) – A Concise History of Modern India; Habib (2002) - Economic History of Medieval India; Puri (1986) - The History of the Gurjara-Pratiharas; Kumar (2018) - The Emergence of Delhi; Chandra (2005) - History of Medieval India; Wink (1990) - Al-Hind: The Making of the Indo-Islamic World, Vol. 1; Majumdar (1977) - Ancient India; Asher (2008) - India Before Europe; Talbot (2015) - India Before Europe"
E09,900,1100,Northwest (Punjab–Gandhāra),2,2,2,1,2,2,3,2,2,3,3,2,3,3,1,2,2,2,2,2,3,2,2,3,2,9,12,12,10,12,55,"Northwest India saw moderate social mobility, diverse religious landscape, active trade, and fragmented political landscape under shifting dynasties.",0,"Wink (2020) - Al-Hind: The Making of the Indo-Islamic World; Stein (2010) - A History of India; Thapar (2002) - Early India: From the Origins to AD 1300; Eaton (2019) - India in the Persianate Age 1000-1765; Metcalf & Metcalf (2006) - A Concise History of Modern India; Ray (2003) - The Practice of Diplomacy in Early Medieval India; Lorenzen (1995) - Religious Movements in South Asia, 600-1800; Ali (2020) - Medieval India; Kumar (2019) - The Present in Delhi's Past; Chandra (2005) - History of Medieval India; Habermann (2013) - Introduction to Indology."
E10,1100,1300,Northwest (Punjab–Gandhāra),2,2,1,1,2,3,3,2,2,3,3,2,2,3,1,2,1,1,2,2,3,3,2,3,2,8,13,11,8,13,53,"The Northwest saw moderate social mobility, strong religious diversity, limited political stability, and a trading economy with some social stratification.",0,Wink (2002) – Al-Hind: The Making of the Indo-Islamic World; Stein (2010) – A History of India; Eaton (2019) – India in the Persianate Age; Metcalf and Metcalf (2006) – A Concise History of India; Habib (2002) - Economic History of Medieval India; Thapar (2013) - The Penguin History of Early India; Puri (1986) - The History of the Gurjara-Pratiharas; Majumdar (1977) - Ancient India; Ray (1973) - The Theory of Kingship in the Early Medieval Period; Kulke and Rothermund (2004) - A History of India
E11,1300,1500,Northwest (Punjab–Gandhāra),2,2,1,1,2,2,3,2,2,2,3,2,3,3,1,2,1,1,2,2,3,2,2,3,2,8,11,12,8,12,51,"Northwest India (Punjab-Gandhara) saw moderate social mobility, educational access, economic integration via trade, and religious syncretism under shifting regional powers.",0,"Wink (1990) – Al-Hind: The Making of the Indo-Islamic World, Vol. 1; Habib (1999) – The Agrarian System of Mughal India, 1556-1707; Stein (2010) – A History of India; Eaton (2019) – India in the Persianate Age: 1000-1765; Asher (2006) – India Before Europe; Richards (1996) – The Mughal Empire; Dale (2002) – The Garden of the Eight Paradises; Chandra (2005) – Medieval India: From Sultanat to the Mughals Part - 1; Jackson (2011) – The Delhi Sultanate: A Political and Military History; Gilmartin (1988) – Empire and Islam: Punjab and the Making of Pakistan"
E12,1500,1700,Northwest (Punjab–Gandhāra),2,2,1,1,1,2,3,2,1,2,3,2,3,3,1,2,2,2,2,2,3,2,2,3,2,7,10,12,10,12,51,"This era in Punjab-Gandhara saw moderate occupational mobility, religious tolerance under certain rulers, and flourishing trade, but social hierarchies remained prevalent.",0,Wink (1991) – Al-Hind: The Making of the Indo-Islamic World; Gilmartin (1979) – Patronage and Pilgrims: Islam in Northwest India; Gommans (2002) – Mughal Warfare; Asher (1992) – Architecture of Mughal India; Richards (1993) – The Mughal Empire; Eaton (2019) – India in the Persianate Age; Faroqui (2012) – The Mughal Empire; Banga (1992) – Agrarian System of the Sikhs; Stein (1998) – A History of India; Metcalf & Metcalf (2006) – A Concise History of Modern India
E13,1700,1800,Northwest (Punjab–Gandhāra),2,2,1,1,2,2,3,2,1,2,3,2,2,3,1,2,1,2,1,1,3,2,2,3,3,8,10,11,7,13,49,"The late Mughal and early Sikh periods saw some social mobility, decent trade, religious syncretism, but weak political integration and stability.",0,"Grewal (1990) – The Sikhs of the Punjab; Gilmartin (1979) – Empire and Islam; Wink (1997) – Al-Hind; Faruqui (2012) – Opium and the Making of India; Metcalf & Metcalf (2012) – A Concise History of Modern India; Haynes (1991) – Society and Economy in India; McLeod (1989) – The Sikhs, History, Religion, and Society; Puri (1993) – The Punjab under the British Rule"
E14,1800,1850,Northwest (Punjab–Gandhāra),2,2,1,1,1,2,3,2,1,2,3,2,3,3,1,2,1,2,1,1,3,2,2,3,2,7,10,12,7,12,48,"The Punjab region under Sikh rule saw moderate social mobility, education emphasizing Persian and religious texts, vibrant trade, but unstable polity with emerging egalitarian ethos.",0,"Grewal (1990) – The Sikhs of the Punjab; Banga (2015) – The Sikhs; Gilmartin (1988) – Empire and Islam; Oberoi (1994) – The Construction of Religious Boundaries; Ali (1988) – The Punjab Under Imperialism; Lafont (2002) – The Kingdom of Lahore; Khilnani (2004) – The Idea of India; Metcalf & Metcalf (2006) – A Concise History of Modern India; Spear (1990) – A History of India, Vol. 2; Markovits (2005) – A Global World"
E15,1850,1900,Northwest (Punjab–Gandhāra),2,2,1,1,2,2,2,2,1,2,3,2,3,3,1,3,2,3,2,2,3,2,2,3,2,8,9,12,12,12,53,"British Punjab saw limited social mobility, a mixed education system, growing market integration, and relative cultural tolerance under colonial rule.",0,"Gilmartin (1979) – Patronage and Rivals; Talbot (1982) – Punjab and the Raj; Ali (1988) – The Punjab Under Imperialism; Metcalf (1995) – Ideologies of the Raj; Barrier (1981) – The Census in British India; Markovits (2000) – The Global World of Indian Merchants; Freitag (1989) – Collective Action and Community; Greenough (1982) – Prosperity and Misery in Modern Bengal; Khilnani (2003) – The Idea of India; Kumar (1989) – The History of Doing; Copland (2002) – India, 1885-1947; Read (2000) – The Power of Literacy"
E16,1900,1920,Northwest (Punjab–Gandhāra),2,2,2,2,2,2,3,3,2,2,3,2,3,3,1,3,3,3,2,2,3,2,3,3,3,10,12,12,13,14,61,"Early 20th century Punjab-Gandhara exhibits moderate social mobility, evolving education, thriving agrarian economy with external links, stable British administration, and syncretic cultural practices.",0,"Gilmartin (1979) – Patronage and Protest in British Punjab; Talbot (1988) – Punjab and the Raj, 1849-1947; Khilnani (2004) – The Idea of India; Metcalf & Metcalf (2006) – A Concise History of Modern India; Jalal (1995) – Self and Sovereignty; Green (2011) – Making Space for Islam in British India; Ali (1988) – The Punjab under Imperialism, 1885-1947; Barrier (1981) – The Sikhs and Their History; Oberoi (1994) – The Construction of Religious Boundaries; Puri (1999) – Religion, State and Identity in Sikhism; Banga (2016) – The Sikhs; Kumar (1983) – History of Doing"
E17,1920,1947,Northwest (Punjab–Gandhāra),2,2,2,2,2,2,2,3,2,3,3,2,3,3,1,3,2,3,2,2,3,2,3,3,2,10,12,12,12,13,59,"British Punjab witnessed moderate social mobility, improved education and infrastructure, robust trade, and syncretic culture under imperial administration with nascent nationalist movements.",0,"Gilmartin (1979) – Patronage and Protest in the Punjab; Talbot (1988) – Punjab and the Raj, 1849-1947; Barrier (1981) – The Sikhs and Their Literature; Metcalf (1995) – Ideologies of the Raj; Kumar (1983) – Peasantry and the Indian National Movement; Ansari (1992) – Modern Education and the Muslims; Ali (1988) – The Punjab Under Imperialism; Puri (1999) – Ghadar Movement; Brass (1974) – Language, Religion and Politics in North India; Oberoi (1994) – The Construction of Religious Boundaries; Singh (2008) – The Partition of India"
E18,1947,1960,Northwest (Punjab–Gandhāra),2,2,2,2,2,2,3,2,2,2,3,2,3,2,1,3,2,3,2,2,3,3,3,3,2,10,11,11,12,14,58,"Post-Partition Punjab saw moderate social mobility, education expanding via Urdu/Hindi/Punjabi, agriculture recovering, and religious syncretism continued alongside new nationalisms.",0,"Talbot (2016) – Divided Homelands; Gilmartin (2019) – Blood and Water; Brass (1974) – Language and National Politics in North India; Khan (2007) – The Partition of India; Jain (2010) – Religion and Law in Independent India; Metcalf & Metcalf (2006) – A Concise History of Modern India; Alavi (2008) – The Sepoy and the Raj; Singh (2011) – The Sikhs in History; Puri (1999) – Identity, Ideology and Politics: State, Caste and Class in Punjab; Brass (1994) – The Politics of India Since Independence"
E19,1960,1980,Northwest (Punjab–Gandhāra),3,2,2,2,3,2,2,3,2,2,3,2,3,3,2,3,2,3,2,2,3,2,3,3,2,12,11,13,12,13,61,"The Northwest experienced moderate social mobility, educational development, economic integration, and cultural syncretism under centralized administration during this period.",0,Ahmed (1977) – Social and Economic Change in Northern India; Gilmartin (1988) – Empire and Islam; Talbot (2016) – A History of Modern South Asia; Metcalf & Metcalf (2006) – A Concise History of Modern India; Alavi (1972) – The State in Pakistan; Khan (1981) – The Pukhtuns; Nayyar (1998) – Economic Liberalization in India; Jaffrelot (2002) – Pakistan: Nationalism Without a Nation?; Jalal (1995) – Democracy and Authoritarianism in South Asia; Siddiqa (2007) – Military Inc.
E20,1980,2000,Northwest (Punjab–Gandhāra),2,2,2,1,2,2,3,3,2,2,3,2,3,3,1,3,2,3,2,2,3,2,3,3,2,9,12,12,12,13,58,"The Northwest experienced moderate social mobility, increasing education, and significant trade, while navigating political instability and cultural syncretism.",0,Butt (2017) – Origins of Difference; Gilmartin (1988) – Empire and Islam; Metcalf (2005) – A Concise History of Modern India; Talbot (2016) – A History of Modern South Asia; Khan (2006) – The Line of Control; Bose & Jalal (2003) – Modern South Asia; Jaffrelot (2003) – India's Silent Revolution; Engineer (1993) – Communal Riots in Post-Independence India; Brass (2003) – The Production of Hindu-Muslim Violence in Contemporary India; Das (2000) – Violence and Subjectivity
E21,2000,2020,Northwest (Punjab–Gandhāra),3,2,2,2,3,2,3,3,2,3,3,2,3,3,1,3,2,3,2,2,3,2,3,3,2,12,13,12,12,13,62,"Punjab and Gandhara show moderate social mobility, improved education, growing economy, stable polity, and a syncretic but hierarchical culture.",0,"Talbot (2016) – Punjab and the Raj; Gilmartin (1988) – Empire and Islam; Metcalf (2006) – A Concise History of Modern India; Jaffrelot (2003) – India's Silent Revolution?; Nayyar (2008) – Growth and Inequality in India; Singh (2009) – The Assertion of Dalit Identity; Khan (2015) – Pakistan: A Hard Country; Weinbaum (2011) – Afghanistan and Pakistan; Marsden (2005) – Living Islam; Banuazizi & Weiner (1994) – The Politics of Social Transformation in Afghanistan, Iran, and Pakistan"
E22,2020,2040,Northwest (Punjab–Gandhāra),2,2,2,1,2,2,3,3,2,2,3,2,3,2,1,3,2,3,2,2,3,2,3,3,2,9,12,11,12,13,57,"Northwest Punjab-Gandhara in 2020-2040 experiences moderate social mobility, educational advancements, mixed economic development, and a relatively stable political and cultural environment.",0,"Jaffrelot (2019) – Modi's India; Cheema (2020) – The Pakistani Economy; Talbot (2016) – A History of Modern South Asia; Gilmartin (2019) – Blood and Water: The Indus River Basin; Fair (2014) – Fighting to the End; Khan (2015) – Pakistan's Drift; Ayoob (2016) – India as an Emerging Power; Hussain (2017) – The Struggle for Pakistan; Riedel (2008) – Deadly Embrace: Pakistan, America, and the Future of Global Jihad; Schofield (2003) – Kashmir in Conflict"
E23,2040,2060,Northwest (Punjab–Gandhāra),2,2,1,1,2,2,3,2,2,2,3,2,3,3,1,2,2,2,2,2,3,2,3,3,2,8,11,12,10,13,54,"Northwest India sees moderate social mobility, increased trade, some administrative cohesion, and cultural syncretism in a time of fragmented polities.",0,"Kulke & Rothermund (2004) – A History of India; Wink (2002) – Al-Hind, The Making of the Indo-Islamic World; Metcalf & Metcalf (2006) – A Concise History of Modern India; Puri (1986) – The History of the Gurjara-Pratiharas; Majumdar (1977) – Ancient India; Habib (2002) - Economic History of Medieval India; Asher (2006) – India Before Europe; Stein (2010) – A History of India; Gilmartin (1988) – Empire and Islam; Eaton (2019) – India in the Persianate Age"
E24,2060,2080,Northwest (Punjab–Gandhāra),2,2,1,1,2,3,3,2,2,3,3,2,3,3,1,2,2,2,2,2,3,3,3,3,2,8,13,12,10,14,57,"The Punjab-Gandhara region demonstrates moderate social mobility, knowledge gatekeeping, active trade, and some religious syncretism within a fluid political landscape.",0,"Dani (1986) – The Historic City of Taxila; Puri (1969) – History of Indian Administration; Thapar (2002) – Early India; Singh (2008) – A History of Ancient and Early Medieval India; Foltz (2010) – Religions of the Silk Road; Ray (2003) – The Practice of Diaspora; Metcalf & Metcalf (2006) – A Concise History of India; Tansen Sen (2003) – Buddhism, Diplomacy, and Trade; Huntington (1985) - The Art of Ancient India"
E25,2080,2100,Northwest (Punjab–Gandhāra),1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,3,3,3,3,1,6,7,9,8,13,43,"The early 21st century in Northwest India (Punjab-Gandhara) witnessed a complex interplay of social forces. While traditional hierarchical structures persisted, there was increasing intergroup transferability in certain sectors due to globalization and urbanization. Politically, the region saw growing administrative integration with the Indian state, though conflict management remained a challenge due to regional tensions. Culturally, a strong emphasis on religious freedom and syncretism facilitated social cohesion, even as normative hierarchies, particularly related to caste and gender, remained entrenched.",1,"Bose, S., & Jalal, A. (2011). Modern South Asia: History, Culture, Political Economy. Routledge.; Gilmartin, D. (1994). Empire and Islam: Punjab and the Making of Pakistan. University of California Press.; Jeffrey, R. (2000). India: A Nation in Turmoil. Reaktion Books.; Khilnani, S. (2004). The Idea of India. Penguin Books.; Ludden, D. (2002). India and South Asia: A Short History. Oneworld Publications.; Pashaura Singh and Louis E. Fenech, eds. (2014). The Oxford Handbook of Sikh Studies. Oxford University Press.; Talbot, I. (2016). A History of Modern South Asia: Politics, Economics, and Social Transformations. Yale University Press.; Varshney, A. (2002). Ethnic Conflict and Civic Life: Hindus and Muslims in India. Yale University Press.; Brass, P. R. (2003). The Production of Hindu-Muslim Violence in Contemporary India. University of Washington Press.; Jaffrelot, C. (2003). India's Silent Revolution: The Rise of the Lower Castes in North Indian Politics. Columbia University Press.; Rajagopalan, S. (2017). Gandhi's Hinduism: The Struggle Against Jinnah's Islam. Permanent Black."
E26,2100,2120,Northwest (Punjab–Gandhāra),2,1,1,2,2,1,2,2,1,2,3,2,3,3,2,2,2,2,2,2,3,2,2,3,2,8,8,13,10,12,51,"The early 12th century in Punjab-Gandhara, straddling the waning Ghaznavid and rising Ghurid influences, presented a complex social landscape. Occupational plurality and internal/external trade flourished, facilitated by established guild systems. Political stability, however, remained tenuous, marked by succession disputes and regional conflicts as power shifted. While religious tolerance persisted, elements of social hierarchy were evident in normative structures.",1,"Bosworth, C.E. (1977). *The Later Ghaznavids: Splendour and Decay*. Edinburgh University Press.; Jackson, P. (2003). *The Delhi Sultanate: A Political and Military History*. Cambridge University Press.; Habib, M., & Nizami, K.A. (1970). *A Comprehensive History of India, Vol. 5: The Delhi Sultanate*. People's Publishing House.; Thapar, R. (2002). *Early India: From the Origins to AD 1300*. Penguin Books.; Eaton, R. M. (2019). *India in the Persianate Age, 1000-1765*. University of California Press.; Wink, A. (1990). *Al-Hind: The Making of the Indo-Islamic World, Vol. 1: Early Medieval India and the Expansion of Islam, 7th-11th Centuries*. Brill.; Frye, R.N. (Ed.). (1975). *The Cambridge History of Iran, Volume 4: From the Arab Invasion to the Saljuqs*. Cambridge University Press.; Sharma, R.S. (1983). *Perspectives in Social and Economic History of Early India*. Munshiram Manoharlal Publishers.; Bayly, C.A. (1983). *Rulers, Townsmen and Bazaars: North Indian Society in the Age of British Expansion, 1770-1870*. Cambridge University Press."
